year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,total_delay_minutes,period
2022,7,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",124.0,38.0,17.96,0.51,3.37,0.0,16.16,2.0,0.0,3107.0,1488.0,34.0,128.0,0.0,1457.0,0.3064516129032258,0.016129032258064516,3107.0,2022-07-01
2022,7,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1878.0,541.0,180.95,24.7,124.42,1.28,209.66,64.0,3.0,34789.0,11586.0,1681.0,6110.0,55.0,15357.0,0.2880724174653887,0.03407880724174654,34789.0,2022-07-01
2022,7,AA,American Airlines Inc.,BTV,"Burlington, VT: Burlington International",52.0,12.0,5.03,0.0,3.17,0.0,3.79,1.0,0.0,761.0,326.0,0.0,143.0,0.0,292.0,0.23076923076923078,0.019230769230769232,761.0,2022-07-01
2022,7,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",220.0,78.0,28.67,0.56,13.01,0.0,35.76,10.0,1.0,6215.0,2048.0,38.0,486.0,0.0,3643.0,0.35454545454545455,0.045454545454545456,6215.0,2022-07-01
2022,7,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",62.0,19.0,6.43,0.32,3.05,0.0,9.2,0.0,0.0,825.0,319.0,6.0,142.0,0.0,358.0,0.3064516129032258,0.0,825.0,2022-07-01
2022,7,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",363.0,143.0,46.48,9.93,23.6,1.0,61.99,20.0,0.0,9553.0,2896.0,1072.0,1216.0,19.0,4350.0,0.3939393939393939,0.05509641873278237,9553.0,2022-07-01
2022,7,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",93.0,34.0,13.01,0.0,7.22,0.0,13.77,0.0,0.0,2097.0,871.0,0.0,238.0,0.0,988.0,0.3655913978494624,0.0,2097.0,2022-07-01
2022,7,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",397.0,139.0,38.67,12.15,27.3,0.45,60.44,18.0,2.0,11237.0,3919.0,819.0,1337.0,15.0,5147.0,0.3501259445843829,0.04534005037783375,11237.0,2022-07-01
2022,7,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",322.0,118.0,41.41,5.07,27.08,1.08,43.36,8.0,0.0,7214.0,2394.0,419.0,1312.0,67.0,3022.0,0.36645962732919257,0.024844720496894408,7214.0,2022-07-01
2022,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9444.0,2481.0,642.49,222.9,609.14,3.09,1003.38,385.0,51.0,201853.0,63845.0,18116.0,33829.0,189.0,85874.0,0.2627064803049555,0.040766624311732315,201853.0,2022-07-01
2022,7,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",289.0,106.0,30.8,9.52,14.93,0.0,50.75,3.0,1.0,7310.0,2484.0,746.0,739.0,0.0,3341.0,0.36678200692041524,0.010380622837370242,7310.0,2022-07-01
2022,7,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",93.0,26.0,12.4,0.0,2.92,0.0,10.69,0.0,0.0,1373.0,608.0,0.0,104.0,0.0,661.0,0.27956989247311825,0.0,1373.0,2022-07-01
2022,7,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",123.0,40.0,13.61,0.0,5.7,1.0,19.69,4.0,0.0,2190.0,655.0,0.0,224.0,17.0,1294.0,0.3252032520325203,0.032520325203252036,2190.0,2022-07-01
2022,7,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2398.0,730.0,194.02,32.78,204.54,1.97,296.68,131.0,12.0,52555.0,15174.0,3034.0,9222.0,45.0,25080.0,0.30442035029190995,0.05462885738115096,52555.0,2022-07-01
2022,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",727.0,257.0,88.04,5.82,71.85,1.27,90.02,21.0,8.0,15387.0,5754.0,575.0,3446.0,70.0,5542.0,0.3535075653370014,0.02888583218707015,15387.0,2022-07-01
2022,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12680.0,2875.0,862.42,141.91,467.27,9.15,1394.26,298.0,30.0,259180.0,97890.0,12647.0,20655.0,393.0,127595.0,0.22673501577287067,0.023501577287066245,259180.0,2022-07-01
2022,7,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",180.0,62.0,24.03,2.28,7.81,0.34,27.54,7.0,0.0,4625.0,2009.0,117.0,315.0,8.0,2176.0,0.34444444444444444,0.03888888888888889,4625.0,2022-07-01
2022,7,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",331.0,114.0,40.0,6.6,19.76,0.64,47.0,11.0,0.0,7472.0,3351.0,415.0,577.0,26.0,3103.0,0.34441087613293053,0.03323262839879154,7472.0,2022-07-01
2022,7,AA,American Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",10.0,4.0,2.37,0.0,0.43,0.0,1.21,0.0,0.0,263.0,106.0,0.0,23.0,0.0,134.0,0.4,0.0,263.0,2022-07-01
2022,7,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",62.0,16.0,7.08,0.09,3.66,0.0,5.17,1.0,1.0,1959.0,818.0,9.0,214.0,0.0,918.0,0.25806451612903225,0.016129032258064516,1959.0,2022-07-01
2022,7,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",140.0,57.0,17.64,0.25,7.12,0.0,31.99,5.0,0.0,4420.0,1615.0,12.0,288.0,0.0,2505.0,0.40714285714285714,0.03571428571428571,4420.0,2022-07-01
2022,7,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",64.0,25.0,9.41,0.59,0.86,0.0,14.15,0.0,0.0,2479.0,774.0,64.0,55.0,0.0,1586.0,0.390625,0.0,2479.0,2022-07-01
2022,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",809.0,301.0,85.71,17.3,85.06,0.09,112.85,61.0,3.0,21462.0,6039.0,1241.0,4708.0,8.0,9466.0,0.3720642768850433,0.0754017305315204,21462.0,2022-07-01
2022,7,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",201.0,45.0,19.65,1.53,10.14,0.0,13.69,6.0,0.0,3388.0,1613.0,47.0,495.0,0.0,1233.0,0.22388059701492538,0.029850746268656716,3388.0,2022-07-01
2022,7,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",130.0,34.0,15.34,0.0,4.36,0.0,14.29,4.0,0.0,2564.0,1437.0,0.0,99.0,0.0,1028.0,0.26153846153846155,0.03076923076923077,2564.0,2022-07-01
2022,7,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",72.0,22.0,6.48,0.0,13.27,0.0,2.25,0.0,1.0,1367.0,469.0,0.0,696.0,0.0,202.0,0.3055555555555556,0.0,1367.0,2022-07-01
2022,7,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",478.0,123.0,50.86,2.92,15.85,2.19,51.17,8.0,1.0,9932.0,3521.0,423.0,750.0,48.0,5190.0,0.25732217573221755,0.016736401673640166,9932.0,2022-07-01
2022,7,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.0,20.0,10.94,0.0,0.6,0.0,8.46,0.0,0.0,3160.0,1514.0,0.0,51.0,0.0,1595.0,0.3225806451612903,0.0,3160.0,2022-07-01
2022,7,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",118.0,44.0,16.25,0.0,4.15,0.0,23.59,8.0,1.0,3883.0,1681.0,0.0,183.0,0.0,2019.0,0.3728813559322034,0.06779661016949153,3883.0,2022-07-01
2022,7,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",31.0,20.0,1.82,2.54,2.17,0.0,13.47,1.0,0.0,1545.0,171.0,285.0,85.0,0.0,1004.0,0.6451612903225806,0.03225806451612903,1545.0,2022-07-01
2022,7,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",61.0,25.0,15.88,0.0,3.91,0.0,5.21,2.0,0.0,1672.0,1120.0,0.0,107.0,0.0,445.0,0.4098360655737705,0.03278688524590164,1672.0,2022-07-01
2022,7,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217.0,29.0,20.56,0.0,3.95,0.0,4.49,0.0,1.0,1711.0,1172.0,0.0,118.0,0.0,421.0,0.1336405529953917,0.0,1711.0,2022-07-01
2022,7,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",123.0,47.0,10.1,3.93,3.8,0.0,29.17,8.0,1.0,2868.0,393.0,280.0,180.0,0.0,2015.0,0.3821138211382114,0.06504065040650407,2868.0,2022-07-01
2022,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",535.0,163.0,71.72,8.07,25.44,0.0,57.77,19.0,0.0,10992.0,4741.0,629.0,1104.0,0.0,4518.0,0.30467289719626167,0.03551401869158879,10992.0,2022-07-01
2022,7,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",110.0,41.0,18.04,0.41,2.04,0.0,20.51,3.0,0.0,4967.0,1985.0,9.0,107.0,0.0,2866.0,0.37272727272727274,0.02727272727272727,4967.0,2022-07-01
2022,7,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",98.0,48.0,10.82,8.79,5.06,2.0,21.33,5.0,1.0,3820.0,575.0,789.0,281.0,48.0,2127.0,0.4897959183673469,0.05102040816326531,3820.0,2022-07-01
2022,7,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",373.0,115.0,41.72,5.86,23.31,0.0,44.12,11.0,1.0,8340.0,2659.0,558.0,932.0,0.0,4191.0,0.30831099195710454,0.029490616621983913,8340.0,2022-07-01
2022,7,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",98.0,22.0,11.93,0.15,4.87,0.0,5.05,1.0,0.0,1742.0,896.0,40.0,171.0,0.0,635.0,0.22448979591836735,0.01020408163265306,1742.0,2022-07-01
2022,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",369.0,155.0,67.46,4.05,25.89,0.0,57.6,12.0,5.0,9071.0,3530.0,212.0,1004.0,0.0,4325.0,0.42005420054200543,0.032520325203252036,9071.0,2022-07-01
2022,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1385.0,366.0,124.81,14.06,117.25,0.26,109.62,51.0,5.0,25924.0,10864.0,1151.0,5783.0,37.0,8089.0,0.2642599277978339,0.0368231046931408,25924.0,2022-07-01
2022,7,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",93.0,23.0,8.21,0.0,12.25,0.0,2.54,0.0,0.0,939.0,544.0,0.0,285.0,0.0,110.0,0.24731182795698925,0.0,939.0,2022-07-01
2022,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1258.0,408.0,143.17,11.49,105.57,5.52,142.25,31.0,4.0,28483.0,11702.0,1068.0,5083.0,172.0,10458.0,0.32432432432432434,0.0246422893481717,28483.0,2022-07-01
2022,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2554.0,660.0,246.96,23.68,155.95,0.66,232.75,58.0,2.0,51172.0,18956.0,2540.0,6751.0,36.0,22889.0,0.25841816758026626,0.022709475332811275,51172.0,2022-07-01
2022,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1863.0,580.0,178.76,20.83,173.26,1.65,205.5,143.0,21.0,40897.0,12446.0,1991.0,10902.0,118.0,15440.0,0.3113258185721954,0.07675791733762748,40897.0,2022-07-01
2022,7,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",93.0,21.0,8.74,0.0,9.01,0.0,3.26,0.0,0.0,876.0,409.0,0.0,256.0,0.0,211.0,0.22580645161290322,0.0,876.0,2022-07-01
2022,7,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",61.0,18.0,4.27,2.35,1.11,0.33,9.94,4.0,1.0,1435.0,240.0,327.0,65.0,25.0,778.0,0.29508196721311475,0.06557377049180328,1435.0,2022-07-01
2022,7,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",433.0,155.0,56.35,4.27,15.72,0.0,78.67,9.0,0.0,11161.0,5300.0,403.0,642.0,0.0,4816.0,0.3579676674364896,0.020785219399538105,11161.0,2022-07-01
2022,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1485.0,521.0,156.55,16.86,169.19,1.78,176.62,21.0,5.0,33769.0,9362.0,1636.0,8027.0,63.0,14681.0,0.35084175084175084,0.014141414141414142,33769.0,2022-07-01
2022,7,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",62.0,21.0,9.98,0.0,2.36,0.0,8.66,5.0,0.0,2451.0,1833.0,0.0,52.0,0.0,566.0,0.3387096774193548,0.08064516129032258,2451.0,2022-07-01
2022,7,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",342.0,137.0,53.33,5.91,15.7,0.0,62.06,7.0,0.0,10429.0,4366.0,551.0,746.0,0.0,4766.0,0.40058479532163743,0.02046783625730994,10429.0,2022-07-01
2022,7,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",119.0,38.0,21.7,0.1,1.67,0.0,14.53,4.0,0.0,2302.0,1350.0,7.0,60.0,0.0,885.0,0.31932773109243695,0.03361344537815126,2302.0,2022-07-01
2022,7,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",62.0,24.0,7.98,2.48,3.17,0.0,10.37,4.0,0.0,1299.0,378.0,229.0,130.0,0.0,562.0,0.3870967741935484,0.06451612903225806,1299.0,2022-07-01
2022,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4573.0,1155.0,384.97,51.97,312.13,3.45,402.48,137.0,15.0,91605.0,37673.0,5317.0,13138.0,114.0,35363.0,0.2525694292586923,0.029958451782199868,91605.0,2022-07-01
2022,7,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",173.0,72.0,26.1,3.3,8.51,0.07,34.02,5.0,1.0,4777.0,1581.0,284.0,321.0,2.0,2589.0,0.4161849710982659,0.028901734104046242,4777.0,2022-07-01
2022,7,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",119.0,60.0,21.65,3.82,7.25,0.12,27.16,3.0,0.0,4727.0,1336.0,476.0,270.0,17.0,2628.0,0.5042016806722689,0.025210084033613446,4727.0,2022-07-01
2022,7,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",31.0,3.0,1.97,0.0,1.03,0.0,0.0,0.0,0.0,97.0,67.0,0.0,30.0,0.0,0.0,0.0967741935483871,0.0,97.0,2022-07-01
2022,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",353.0,143.0,48.53,2.69,17.48,0.95,73.34,8.0,1.0,11676.0,4467.0,318.0,617.0,98.0,6176.0,0.40509915014164305,0.0226628895184136,11676.0,2022-07-01
2022,7,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",539.0,187.0,50.95,4.09,43.7,1.19,87.08,18.0,2.0,11000.0,3378.0,361.0,1866.0,29.0,5366.0,0.3469387755102041,0.03339517625231911,11000.0,2022-07-01
2022,7,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,94.0,2022-07-01
2022,7,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",165.0,59.0,13.86,7.45,8.33,0.0,29.37,6.0,0.0,4410.0,1116.0,605.0,455.0,0.0,2234.0,0.3575757575757576,0.03636363636363636,4410.0,2022-07-01
2022,7,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",186.0,27.0,11.58,0.0,7.73,0.0,7.7,0.0,0.0,1762.0,627.0,0.0,292.0,0.0,843.0,0.14516129032258066,0.0,1762.0,2022-07-01
2022,7,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",155.0,51.0,20.99,3.19,6.97,0.1,19.75,0.0,0.0,3005.0,991.0,194.0,266.0,12.0,1542.0,0.32903225806451614,0.0,3005.0,2022-07-01
2022,7,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",185.0,72.0,21.17,2.07,6.76,0.11,41.89,5.0,0.0,5185.0,1289.0,150.0,232.0,9.0,3505.0,0.3891891891891892,0.02702702702702703,5185.0,2022-07-01
2022,7,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",218.0,77.0,29.38,2.8,7.39,0.16,37.26,4.0,0.0,4490.0,1601.0,282.0,330.0,10.0,2267.0,0.3532110091743119,0.01834862385321101,4490.0,2022-07-01
2022,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4779.0,1284.0,325.01,60.41,333.87,2.96,561.74,202.0,17.0,118455.0,35507.0,6290.0,21294.0,208.0,55156.0,0.26867545511613306,0.042268256957522496,118455.0,2022-07-01
2022,7,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",212.0,79.0,25.41,3.02,15.51,0.18,34.87,7.0,1.0,4655.0,1371.0,413.0,557.0,9.0,2305.0,0.37264150943396224,0.0330188679245283,4655.0,2022-07-01
2022,7,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",345.0,108.0,28.96,7.13,29.18,0.08,42.65,10.0,0.0,7297.0,1715.0,740.0,1234.0,5.0,3603.0,0.3130434782608696,0.028985507246376812,7297.0,2022-07-01
2022,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",291.0,100.0,39.61,6.01,8.67,0.95,44.76,2.0,1.0,7850.0,3440.0,509.0,419.0,18.0,3464.0,0.3436426116838488,0.006872852233676976,7850.0,2022-07-01
2022,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3117.0,702.0,207.98,50.56,113.98,1.04,328.44,97.0,2.0,55588.0,19976.0,3276.0,4941.0,65.0,27330.0,0.2252165543792108,0.031119666345845363,55588.0,2022-07-01
2022,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3846.0,901.0,302.9,31.66,177.03,4.06,385.35,74.0,25.0,84913.0,36925.0,2681.0,7032.0,240.0,38035.0,0.23426937077483098,0.01924076963078523,84913.0,2022-07-01
2022,7,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",444.0,154.0,63.6,6.08,23.26,0.55,60.52,14.0,0.0,9845.0,3675.0,422.0,1052.0,11.0,4685.0,0.34684684684684686,0.03153153153153153,9845.0,2022-07-01
2022,7,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",135.0,62.0,30.41,1.0,8.78,0.04,21.78,3.0,0.0,5459.0,2366.0,261.0,653.0,7.0,2172.0,0.45925925925925926,0.022222222222222223,5459.0,2022-07-01
2022,7,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62.0,22.0,11.18,0.0,2.32,0.0,8.51,1.0,0.0,1047.0,526.0,0.0,59.0,0.0,462.0,0.3548387096774194,0.016129032258064516,1047.0,2022-07-01
2022,7,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",166.0,67.0,22.4,3.3,8.84,0.0,32.45,14.0,0.0,5131.0,1323.0,381.0,337.0,0.0,3090.0,0.4036144578313253,0.08433734939759036,5131.0,2022-07-01
2022,7,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",144.0,40.0,11.97,1.23,5.85,0.0,20.95,3.0,0.0,3182.0,883.0,76.0,239.0,0.0,1984.0,0.2777777777777778,0.020833333333333332,3182.0,2022-07-01
2022,7,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",36.0,15.0,5.19,0.0,6.41,0.0,3.4,0.0,0.0,1070.0,321.0,0.0,219.0,0.0,530.0,0.4166666666666667,0.0,1070.0,2022-07-01
2022,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",829.0,295.0,101.91,15.23,57.87,0.0,119.99,27.0,6.0,21340.0,7305.0,894.0,2581.0,0.0,10560.0,0.3558504221954162,0.032569360675512665,21340.0,2022-07-01
2022,7,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",287.0,109.0,36.93,9.3,13.1,1.15,48.52,10.0,0.0,7163.0,2290.0,841.0,556.0,102.0,3374.0,0.3797909407665505,0.03484320557491289,7163.0,2022-07-01
2022,7,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",181.0,43.0,24.45,0.1,2.87,0.82,14.76,3.0,2.0,2180.0,1231.0,7.0,166.0,32.0,744.0,0.23756906077348067,0.016574585635359115,2180.0,2022-07-01
2022,7,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",67.0,25.0,9.49,0.74,2.49,0.0,12.28,3.0,0.0,2767.0,1685.0,119.0,122.0,0.0,841.0,0.373134328358209,0.04477611940298507,2767.0,2022-07-01
2022,7,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",416.0,131.0,43.0,3.04,33.13,0.0,51.84,15.0,0.0,8574.0,2865.0,630.0,1167.0,0.0,3912.0,0.31490384615384615,0.036057692307692304,8574.0,2022-07-01
2022,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",678.0,209.0,89.78,4.6,24.51,0.71,89.4,17.0,0.0,17066.0,7024.0,386.0,1200.0,29.0,8427.0,0.308259587020649,0.025073746312684365,17066.0,2022-07-01
2022,7,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",502.0,162.0,64.95,5.47,23.35,1.0,67.23,11.0,0.0,10320.0,4061.0,522.0,780.0,37.0,4920.0,0.32270916334661354,0.021912350597609563,10320.0,2022-07-01
2022,7,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",139.0,48.0,12.38,2.71,12.46,0.0,20.45,4.0,1.0,3691.0,887.0,405.0,583.0,0.0,1816.0,0.34532374100719426,0.02877697841726619,3691.0,2022-07-01
2022,7,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",123.0,21.0,10.95,0.0,1.31,0.0,8.74,3.0,1.0,1202.0,654.0,0.0,46.0,0.0,502.0,0.17073170731707318,0.024390243902439025,1202.0,2022-07-01
2022,7,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",87.0,30.0,2.88,2.91,6.77,0.0,17.45,11.0,0.0,2560.0,273.0,195.0,237.0,0.0,1855.0,0.3448275862068966,0.12643678160919541,2560.0,2022-07-01
2022,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",487.0,163.0,62.26,8.31,33.13,0.17,59.13,9.0,1.0,10316.0,4619.0,699.0,1164.0,19.0,3815.0,0.3347022587268994,0.018480492813141684,10316.0,2022-07-01
2022,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",866.0,290.0,103.83,9.16,58.07,2.21,116.74,32.0,1.0,17370.0,5790.0,776.0,2413.0,88.0,8303.0,0.3348729792147806,0.03695150115473441,17370.0,2022-07-01
2022,7,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",124.0,39.0,19.51,0.0,3.23,0.0,16.26,1.0,0.0,2474.0,1248.0,0.0,99.0,0.0,1127.0,0.31451612903225806,0.008064516129032258,2474.0,2022-07-01
2022,7,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",418.0,115.0,60.75,2.89,17.99,1.22,32.15,3.0,1.0,8822.0,3938.0,336.0,1535.0,48.0,2965.0,0.2751196172248804,0.007177033492822967,8822.0,2022-07-01
2022,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",279.0,113.0,42.56,3.86,13.66,0.0,52.92,8.0,2.0,8690.0,3485.0,211.0,680.0,0.0,4314.0,0.4050179211469534,0.02867383512544803,8690.0,2022-07-01
2022,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",216.0,82.0,31.3,2.31,11.31,0.0,37.08,5.0,0.0,6781.0,3062.0,190.0,507.0,0.0,3022.0,0.37962962962962965,0.023148148148148147,6781.0,2022-07-01
2022,7,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",538.0,120.0,50.61,1.44,19.21,1.84,46.9,10.0,1.0,8088.0,3119.0,121.0,923.0,92.0,3833.0,0.22304832713754646,0.01858736059479554,8088.0,2022-07-01
2022,7,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",155.0,49.0,13.49,0.69,17.03,0.0,17.79,6.0,1.0,2659.0,858.0,35.0,569.0,0.0,1197.0,0.3161290322580645,0.03870967741935484,2659.0,2022-07-01
2022,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",584.0,206.0,80.04,6.66,34.93,1.19,83.18,30.0,2.0,16746.0,6891.0,774.0,1809.0,31.0,7241.0,0.3527397260273973,0.05136986301369863,16746.0,2022-07-01
2022,7,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",187.0,40.0,12.07,1.61,17.98,0.19,8.15,3.0,3.0,2071.0,817.0,31.0,712.0,4.0,507.0,0.21390374331550802,0.016042780748663103,2071.0,2022-07-01
2022,7,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",67.0,17.0,5.76,0.04,0.25,0.0,10.95,0.0,0.0,741.0,209.0,2.0,13.0,0.0,517.0,0.2537313432835821,0.0,741.0,2022-07-01
2022,7,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",136.0,62.0,22.78,1.04,11.57,0.61,26.0,4.0,0.0,3566.0,1396.0,59.0,501.0,11.0,1599.0,0.45588235294117646,0.029411764705882353,3566.0,2022-07-01
2022,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1003.0,353.0,120.38,14.07,74.47,0.69,143.39,23.0,8.0,24018.0,8400.0,1020.0,3180.0,16.0,11402.0,0.35194416749750745,0.022931206380857428,24018.0,2022-07-01
2022,7,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",203.0,71.0,22.41,3.47,13.6,0.0,31.53,2.0,0.0,3982.0,1269.0,175.0,687.0,0.0,1851.0,0.3497536945812808,0.009852216748768473,3982.0,2022-07-01
2022,7,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",248.0,64.0,28.56,0.29,8.21,0.0,26.94,12.0,0.0,3996.0,1662.0,24.0,392.0,0.0,1918.0,0.25806451612903225,0.04838709677419355,3996.0,2022-07-01
2022,7,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",201.0,62.0,26.97,2.82,10.43,0.0,21.78,10.0,0.0,4777.0,1636.0,246.0,361.0,0.0,2534.0,0.30845771144278605,0.04975124378109453,4777.0,2022-07-01
2022,7,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",31.0,5.0,2.36,0.0,2.64,0.0,0.0,1.0,0.0,307.0,216.0,0.0,91.0,0.0,0.0,0.16129032258064516,0.03225806451612903,307.0,2022-07-01
